,name,place_id,formatted_address,types,user_ratings_total,rating
429,Masjid Raya Datuk Badiuzzaman Surbakti,ChIJg-P5Ow8vMTARg-aHic0hvBI,"HJ95+RWC, Sunggal, Medan Sunggal, Medan City, North Sumatra 20128, Indonesia","mosque,tourist_attraction,place_of_worship,point_of_interest,establishment",94,4.8
430,Pantai Wali Kota,ChIJ2xhAGoYlMTARM3SmdO5CmMA,"GH3W+2RV, Baru Ladang Bambu, Medan Tuntungan, Medan City, North Sumatra, Indonesia","tourist_attraction,point_of_interest,establishment",27,4.3
431,jembatan kaca bali sukawati,ChIJb3uKOisxMTARHqvFVLMwkZU,"jalan selam no 23 r, Kota Medan, Sumatera Utara, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
432,Museum Perjuangan TNI,ChIJt8Ujpc0xMTARYJ0-hHkWeJ4,"Jl. KH. Zainul Arifin No.8, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20151, Indonesia","museum,tourist_attraction,point_of_interest,establishment",255,4.5
433,Graha Bunda Maria Annai Velangkanni,ChIJe43XdHEuMTAROd5xOFsTihY,"Jl. Sakura III No.7-10, Tj. Selamat, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20135, Indonesia","tourist_attraction,church,place_of_worship,point_of_interest,establishment",4099,4.7
434,KABERO K'TUA,ChIJg5do17glMTARTbsvfb4BuAw,"Baru, Jl. Kabero Lingkungan 4, Kota Medan, Sumatera Utara 20138, Indonesia","tourist_attraction,point_of_interest,establishment",33,4.4
435,Taman Cadika Pramuka,ChIJhSHJh7I6MTARqfd4lT-oTpQ,"GMH7+X3F, Jl. Karya Wisata, Pangkalan Masyhur, Kec. Medan Johor, Kota Medan, Sumatera Utara 20144, Indonesia","park,point_of_interest,establishment",4993,4.4
436,Mariamman Temple,ChIJaexxOdQxMTARt3BU1MPMyK0,"Jl. Teuku Umar No.18, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20151, Indonesia","hindu_temple,tourist_attraction,place_of_worship,point_of_interest,establishment",930,4.6
437,Rumah Adat Karo GARISTA,ChIJIZIexsElMTARM3O6xkIji5M,"Jl. Bunga Herba 5 Ujung No.89, Simpang Selayang, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20131, Indonesia","tourist_attraction,point_of_interest,establishment",15,4.5
438,Wisata indonesia,ChIJaQok1Ok7MTARKrJotBtrBvU,"GPH9+MF5, Jl. Pertahanan, Patumbak Kp., Kec. Patumbak, Kota Medan, Sumatera Utara 20361, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
439,Rumah,ChIJd8DDLjAzMTARfnvb_Eob6IU,"Titi Papan, Medan Deli, Titi Papan, Kec. Medan Deli No 1C, Titi Papan, Kec. Medan Deli, Kota Medan, Sumatera Utara 20244, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
440,Ende Holidays,ChIJcVz8CggvMTARLm_mosLS7Z4,"Jl. Setia Budi Kompleks Gradenia Village 6, Helvetia Tim., Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20124, Indonesia","tourist_attraction,point_of_interest,establishment",21,5.0
441,Percut Waterpark,ChIJf2-1S7_MNjARYVWYGpC-nmE,"PP6J+HMM, Jalan Kawasan Industri, Paluh Gelombang, Tanjung Rejo, Percut Sei Tuan, Tj. Rejo, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia","amusement_park,tourist_attraction,park,point_of_interest,establishment",1634,4.0
442,Mozaik Medan,ChIJNwA1XCMxMTARlUVx1swPA4Q,"Gajah Mada Plaza, Jl. Gajah Mada No.23, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
443,Monumen Loko Uap Du Croo & Braun,ChIJ6yBWwVYxMTARanaFfNHQXWw,"HM4Q+GGW, Unnamed Road, Kampung Baru, Medan Maimun, Medan City, North Sumatra, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
444,Royal palace nafis jackson,ChIJn5XwRdcxMTAR3qe-DUUWUH4,"HPWC+2VH, Jl. Sosro, Bantan, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20225, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
445,Pundes,ChIJgV8vfl4zMTAReM9w0d8u36o,"MM3R+54W, Mabar Hilir, Medan Deli, Medan City, North Sumatra, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
446,Petisah,ChIJ97S9AjoxMTARpImR-WbdGZQ,"JM3C+PX7, Silalas, Medan Barat, Medan City, North Sumatra, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
447,SURGA,ChIJr-v4jBwvMTARare7iuw3KpQ,"HJXP+4X5, Jl. Amal Luhur, Dwi Kora, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20123, Indonesia","tourist_attraction,point_of_interest,establishment",16,4.0
448,Glugur kota,ChIJvbjxUdAxMTARo7dDuF5rKjk,"JM7F+8CR, Glugur Kota, Medan Barat, Medan City, North Sumatra, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
449,Lapang bola,ChIJQw1JfdwvMTARCfIqHjnlvMU,"HM34+G7G, Titi Rantai, Medan Baru, Medan City, North Sumatra 20157, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
450,Kalumpang,ChIJB1UFpZsxMTAR_0R5rMEe2-A,"HMWC+3VH, Silalas, Medan Barat, Medan City, North Sumatra, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
451,Taman Edukasi Avros,ChIJBYPxkmswMTARvvZxIMuf9pI,"Jl. Avros No.60B, Kp. Baru, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20218, Indonesia","lodging,point_of_interest,establishment",1766,4.4
452,pintu aer rcw,ChIJG_HoBlgvMTARbFVkSrIf0PE,"Ring Road City Walk, Jl. Ring Road, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
453,Medan Sumatra utara,ChIJ2eCR4iMzMTARfo7h48z6YDQ,"JMMJ+5FG, Jl. Krakatau Ujung, Pulo Brayan Bengkel Baru, Kec. Medan Tim., Kota Medan, Sumatera Utara, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
454,Rumah Sicantik,ChIJ8QULhcYzMTARwr0pBz0f_zk,"Komplek Deli Raya Link. I, Jl. Giro, Titi Papan, Kec. Medan Deli, Kota Medan, Sumatera Utara 20244, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
455,Wisata Sawah Pematang Johar,ChIJgRX8qv0zMTARklVWHQ2R1w4,"Jl. Johar Raya Gg. Tanah Wakaf Dusun VI, Pematang Johar, Kec. Labuhan Deli, Kabupaten Deli Serdang, Sumatera Utara 20373, Indonesia","tourist_attraction,point_of_interest,establishment",1161,4.3
456,Dekat sungai,ChIJC1kS9awlMTARrkgxFcVp0b8,"GHRV+3VP, Tanjung Selamat, Medan Tuntungan, Medan City, North Sumatra 20351, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
457,Pajak Ikan Lama Medan,ChIJ91MH6MkxMTARZ_bv8uMA7V4,"HMQJ+496, Jl. St.Ka., Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20212, Indonesia","shopping_mall,tourist_attraction,point_of_interest,establishment",6699,4.4
458,Kolam Renang Pemko,ChIJ40_CbGsxMTARKKAb0sSi9U4,"HPVC+236, Jl. Intisari, Bantan, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20224, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
459,Menteng Skate Park Medan,ChIJawpKpksxMTARPIchYMeLqV8,"Jl. Raya Medan Tenggara No.277, Binjai, Kec. Medan Denai, Kota Medan, Sumatera Utara 20228, Indonesia","tourist_attraction,school,point_of_interest,store,establishment",38,4.9
460,Jln. Jamin Ginting simpang pencawan,ChIJax0BppklMTARMvfmpYlc3Fk,"GJFG+8J5, Jl. Jamin Ginting, Simpang Selayang, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
461,Rumah adel boru hasibuan,ChIJrQNB0tMxMTARlowl7bwhld8,"Gg. Gereja No.9, Medan Tenggara, Kec. Medan Denai, Kota Medan, Sumatera Utara 20226, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
462,Masjid Raya Al-Mashun Kota Medan,ChIJ8Y0xVEkwMTAR5bo4vV26z9k,"Jl. Mahkamah No.74c, RT.02, Mesjid, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","mosque,tourist_attraction,place_of_worship,point_of_interest,establishment",1344,4.8
463,Rumah ika,ChIJaXwTB4stMTARROTOY9S6BB8,"Gg. Indah No.2, Terjun, Kec. Medan Marelan, Kota Medan, Sumatera Utara 20255, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
464,Danau Cimpago,ChIJM03qlyy51C8R4-g6vxspOrY,"3982+FG6, Kelurahan Purus, Kecamatan Padang Barat, Purus, Padang, Kota Padang, Sumatera Barat 25115, Indonesia","tourist_attraction,point_of_interest,establishment",664,4.3
465,Taman Siti Nurbaya,ChIJHWMIEgC81C8R80L9kSJvNQc,"29M5+VV6, Batang Arau, Padang Selatan, Padang City, West Sumatra, Indonesia","tourist_attraction,park,point_of_interest,establishment",500,4.6
466,Nobita Hill,ChIJIVla7SK61C8RiVcKISmpdKU,"Kampung Jua Nan XX, Lubuk Begalung, Padang City, West Sumatra 25153, Indonesia","tourist_attraction,point_of_interest,establishment",149,4.5
467,Air Terjun Sarasah,ChIJo0JWABq31C8R-s6nG2HFdpY,"3F8X+VM2, Jl. Koto Baru, Indarung, Kec. Pauh, Kota Padang, Sumatera Barat 25157, Indonesia","tourist_attraction,point_of_interest,establishment",123,4.3
468,Sako Beach,ChIJAQAAALC61C8RlR_svb6Z8t8,"West Bungus, Bungus Teluk Kabung, Padang City, West Sumatra 25237, Indonesia","tourist_attraction,point_of_interest,establishment",331,4.2
469,Pantai Padang,ChIJ30kpIy251C8RAs6B0sSUWQ4,"Jl. Samudera No.16, Olo, Kec. Padang Bar., Kota Padang, Sumatera Barat 25115, Indonesia","tourist_attraction,point_of_interest,establishment",354,4.5
470,Lubuk Paraku,ChIJ3YdqAMC21C8R-6D3iiRDxQI,"3G34+6RR, Indarung, Lubuk Kilangan, Padang City, West Sumatra 25168, Indonesia","tourist_attraction,park,point_of_interest,establishment",212,4.3
471,Pemandian Lubuk Tampuruang,ChIJT3gqMge41C8RlPlMCCLpX0I,"4CPJ+72R, Jalan, Pasar Ambacang, Kuranji, Padang City, West Sumatra 25175, Indonesia","tourist_attraction,park,point_of_interest,establishment",277,4.5
472,Air terjun Lubuk Hitam,ChIJ_1F_BJSl1C8RYZTvdosJUfg,"WCXJ+6C5, North Teluk Kabung, Bungus Teluk Kabung, Padang City, West Sumatra, Indonesia","tourist_attraction,point_of_interest,establishment",17,4.9
473,Pasir Jambak Beach,ChIJGf3TSBrB1C8RMtRg5673UR8,"57FX+RHJ, Jl. Pasir Jambak, Pasie Nan Tigo, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25586, Indonesia","tourist_attraction,point_of_interest,establishment",123,4.4
474,Pemandian Lori Lubuk Minturun,ChIJIduhBvPG1C8RvL5-3-NLpwQ,"Lubuk Minturun, Koto Tangah, Padang City, West Sumatra 25586, Indonesia","tourist_attraction,point_of_interest,establishment",206,4.5
475,Bendungan Niagara Koto Pulai,ChIJjxP3BdHG1C8RL6A3P6-IGGo,"5935+82C, Koto Panjang Ikua Koto, Koto Tangah, Padang City, West Sumatra 25586, Indonesia","tourist_attraction,point_of_interest,establishment",158,4.2
476,Museum Adityawarman,ChIJcRVmd0651C8Re8cvlAEemYE,"Jl. Diponegoro No.10, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat 25114, Indonesia","museum,tourist_attraction,point_of_interest,establishment",3141,4.4
477,Puncak Bukit Gado-gado,ChIJq6qqSe271C8RQ47Swhf3NEs,"2998+C8J, Unnamed Road, Sel, Air Manis, Padang Selatan, Padang City, West Sumatra 25117, Indonesia","tourist_attraction,point_of_interest,establishment",219,4.6
478,Pantai Tabing Pasir Putih,ChIJPdKxCsTA1C8RLLKloW1sgZ4,"Bungo Pasang, Padang, Padang City, West Sumatra 25586, Indonesia","tourist_attraction,point_of_interest,establishment",560,4.4
479,Jambak Sea Turtle Camp,ChIJ01a-tITB1C8RFGjk3lgYvcI,"Jl. Pasir Jambak, Pasie Nan Tigo, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25173, Indonesia","tourist_attraction,point_of_interest,establishment",155,4.6
480,Pantai Ujuang Batu,ChIJT9wUesPA1C8RaAgop_R4sTc,"48PJ+3WG, Pasie Nan Tigo, Koto Tangah, Padang City, West Sumatra 25586, Indonesia","tourist_attraction,point_of_interest,establishment",299,4.3
481,Pantai Puruih Padang,ChIJ-UJ8ERa51C8RuJM9hRu2sXk,"3982+Q4Q, Purus, Padang Barat, Padang City, West Sumatra 25115, Indonesia","tourist_attraction,point_of_interest,establishment",948,4.5
482,Pemandian Lumin,ChIJD0aJPenG1C8RUmQN8nD0_Dg,"595G+MHH, Lubuk Minturun, Koto Tangah, Padang City, West Sumatra 25586, Indonesia","tourist_attraction,point_of_interest,establishment",956,4.4
483,Lubuk Ngalauan - River Bangek,ChIJZfQrs0DE1C8R43TIOJwBH_s,"692G+XQ9, Balai Gadang, Koto Tangah, Padang City, West Sumatra 25586, Indonesia","tourist_attraction,point_of_interest,establishment",75,4.8
484,Taman Muaro Lasak,ChIJrQXBQU-_1C8RVq_BYWfgZZQ,"39C2+925, Jl. Samudera, Rimbo Kaluang, Kec. Padang Bar., Kota Padang, Sumatera Barat 25115, Indonesia","tourist_attraction,park,point_of_interest,establishment",107,4.3
485,Pantai Gajah Padang,ChIJkWOpoVa_1C8R3c86r627Zrk,"Jl. Gajah III No.14, Air Tawar Bar., Kec. Padang Utara, Kota Padang, Sumatera Barat 25173, Indonesia","tourist_attraction,point_of_interest,establishment",374,4.2
486,Ngungun Saok,ChIJGd4hfFjP1C8RjL4WGI4nbTw,"5CWR+978, Lubuk Minturun, Koto Tangah, Padang City, West Sumatra 25586, Indonesia","tourist_attraction,point_of_interest,establishment",122,4.7
487,Pantai Cimpago Padang,ChIJFZuPviy51C8Rid90lO19yps,"3982+995, Jl. Samudera, Purus, Kec. Padang Bar., Kota Padang, Sumatera Barat 25115, Indonesia","tourist_attraction,point_of_interest,establishment",428,4.5
488,Taman Nirwana,ChIJjcHCdgm71C8R8m6mxAu6PK0,"Teluk Bayur, Padang Selatan, Padang City, West Sumatra 25227, Indonesia","tourist_attraction,point_of_interest,establishment",147,4.2
489,Air Terjun Timbulun,ChIJ_VykYZi61C8RLadodbNphDk,"XCHJ+FCG, East Bungus, Bungus Teluk Kabung, Padang City, West Sumatra 25237, Indonesia","tourist_attraction,point_of_interest,establishment",18,4.6
490,kawasan wisata sungai bangek,ChIJhcHu0b7F1C8RpOunWcu_sV0,"59P8+QXG, Balai Gadang, Koto Tangah, Padang City, West Sumatra 25586, Indonesia","tourist_attraction,point_of_interest,establishment",14,4.6
491,Pantai Kota Padang,ChIJyQZxzm251C8RYqw6YsA1cbo,"Jl. Olo Ladang No.28, Purus, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","tourist_attraction,point_of_interest,establishment",54,4.6
492,Sitti hill Nurbaya,ChIJnSWZtaq-1C8RkHquPAiRQ_M,"29M2+JC2, Jalan Pabayan, Seberang Palinggam, Padang Selatan, Batang Arau, Kec. Padang Sel., Kota Padang, Sumatera Barat 25134, Indonesia","tourist_attraction,park,point_of_interest,establishment",88,4.4
493,Batu Malin Kundang,ChIJQTCKd5q71C8RcDIGQCwG7Aw,"2947+6RG, Air Manis, Indonesia","tourist_attraction,point_of_interest,establishment",2182,4.1
494,Bukit Paralayang Air Manis,ChIJyXzR0rG71C8RmPw82NwCUCA,"Air Manis, Padang Selatan, Padang City, West Sumatra 25117, Indonesia","tourist_attraction,amusement_park,point_of_interest,establishment",161,4.6
495,Air Terjun Ambun Suri,ChIJk6UHkbS31C8R4oKb7INrmZg,"3FPM+P34, Limau Manis Selatan, Pauh, Limau Manis Sel., Padang, Kota Padang, Sumatera Barat 25175, Indonesia","tourist_attraction,point_of_interest,establishment",27,4.3
496,Pantai Purus Padang,ChIJ5woubOC51C8RqbAxZoBA79s,"29V3+28C, Jl. Samudera, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","tourist_attraction,point_of_interest,establishment",66,4.5
497,Taplau Pantai Padang,ChIJl_MmUNG51C8R6oN7Pu6aiiY,"Jl. Samudera No.66, Olo, Kec. Padang Bar., Kota Padang, Sumatera Barat 25117, Indonesia","tourist_attraction,point_of_interest,establishment",32,4.7
498,Objek Wisata Batang Arau Padang,ChIJ4YxnW5G51C8Ruw-q7ylnVR0,"29M5+PHF, Jl. Kp. Batu, Batang Arau, Kec. Padang Sel., Kota Padang, Sumatera Barat, Indonesia","tourist_attraction,point_of_interest,establishment",21,4.4
499,Kelenteng See Hin Kiong,ChIJC6A2klm51C8R6UNVCnmXpgY,"29Q7+43X, Jl. Kelenteng, Kp. Pd., Kec. Padang Sel., Kota Padang, Sumatera Barat 25134, Indonesia","tourist_attraction,place_of_worship,point_of_interest,establishment",535,4.6
500,Pasar Siti Nurbaya,ChIJSxp73v-71C8R2qax07-OjUM,"29M2+FG8, Batang Arau, Padang Selatan, Padang City, West Sumatra, Indonesia","tourist_attraction,point_of_interest,establishment",23,4.7
501,"Banana River, Padang Kota subdistrict Bungus",ChIJnfsJ1imk1C8RWdxMTNgED6o,"V9MP+8MR, Unnamed Road, Tlk. Kabung Sel., Kec. Bungus Tlk. Kabung, Kota Padang, Sumatera Barat 25237, Indonesia","tourist_attraction,point_of_interest,establishment",497,4.4
502,Pantai Pesona,ChIJhbTFfBWl1C8RwbO3tT8bpbQ,"WCQ8+W26, North Teluk Kabung, Bungus Teluk Kabung, Padang City, West Sumatra 25237, Indonesia","tourist_attraction,point_of_interest,establishment",95,4.4
503,Padang Beach,ChIJvzH9GDO51C8RHwY5chxQ2xU,"Padang Beach, Purus, Padang Barat, Padang City, West Sumatra 25115, Indonesia","natural_feature,establishment",6341,4.5
504,Taman Wisata Bukit Bidadari Kasang,ChIJ24_CtR7F1C8RjNP6YJYPRgU,"6985+HJ6, Jl. Korong Jambak, Kasang, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25586, Indonesia","tourist_attraction,point_of_interest,establishment",23,4.6
505,Masjid Raya Sumatera Barat,ChIJ8xkjjdm41C8R03CQNCOI-us,"39G6+7XG, Jl. Khatib Sulaiman, Alai Parak Kopi, Kec. Padang Utara, Kota Padang, Sumatera Barat 25173, Indonesia","mosque,tourist_attraction,place_of_worship,point_of_interest,establishment",19440,4.8
506,Taman Rusa Bukit Atas,ChIJd5h7MB631C8R4nS7mV_AenA,"3F2M+JH9, Indarung, Lubuk Kilangan, Padang City, West Sumatra 25168, Indonesia","tourist_attraction,point_of_interest,establishment",12,4.7
507,Pantai Ujuang Kabun padang sumatera barat.,ChIJKSh8_Uy71C8RuFJJeOyuS9A,"29C6+53J, Air Manis, Padang Selatan, Padang City, West Sumatra, Indonesia","tourist_attraction,point_of_interest,establishment",16,4.8
508,Pantai Pinus Tabing,ChIJO4M75APB1C8R8HCBV2g7jZM,"48PM+62F, Pasie Nan Tigo, Koto Tangah, Padang City, West Sumatra 25586, Indonesia","tourist_attraction,point_of_interest,establishment",11,4.9
509,Pantai Kampoeang Tingga,ChIJgUqtjW271C8RPBSEN5yHIvQ,"Jl. Pantai Air Manis, RT.001/RW.001, Air Manis, Kec. Padang Sel., Kota Padang, Sumatera Barat, Indonesia","tourist_attraction,point_of_interest,establishment",51,4.6
510,Kelok View Teluk Bayur,ChIJ6aH13Na71C8REpoi0QzxqtU,"Jl. Padang - Bengkulu No.35-37, Tlk. Bayur, Kec. Padang Sel., Kota Padang, Sumatera Barat 25216, Indonesia","tourist_attraction,point_of_interest,establishment",83,4.7
511,Marawa Beach Club,ChIJz1sCfKi71C8RKwo8AHBUqMU,"Pantai, Air Manis, Kec. Padang Sel., Kota Padang, Sumatera Barat 25217, Indonesia","tourist_attraction,restaurant,food,point_of_interest,establishment",1205,3.9
512,padang hiking and refreshing,ChIJv_x-xRHH1C8RrPXx9BqEFi8,"jl. bendungan, Balai Gadang, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25161, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
513,Lubuk Mande Rubiah,ChIJTx3xwOe31C8RPjW3IrKCHCo,"4F26+C6J, Lambung Bukit, Pauh, Padang City, West Sumatra 25174, Indonesia","tourist_attraction,point_of_interest,establishment",80,4.6
514,Siti Nurbaya Bridge,ChIJB0CKwbu51C8RHsdYifRIiEI,"Jl. Kp. Batu, Batang Arau, Kec. Padang Sel., Kota Padang, Sumatera Barat, Indonesia","park,point_of_interest,establishment",2187,4.6
515,Air Terjun Lubuak Rantiang,ChIJ7YOlRD_E1C8RFNJ-L-_7NvM,"692G+WP4, Balai Gadang, Koto Tangah, Padang City, West Sumatra 25586, Indonesia","tourist_attraction,point_of_interest,establishment",5,4.4
516,Guo Kalaluang,ChIJteLJ-_m31C8R991Kg3RwJBw,"3F4X+7MP, Indarung, Lubuk Kilangan, Padang City, West Sumatra 25168, Indonesia","tourist_attraction,point_of_interest,establishment",17,4.6
517,Jalan Manuju Puncak Bukit Sarai,ChIJZ_LX92i51C8RORXXXt6MclI,"Jl. Sutan Syahrir No.135, Mata Air, Kec. Padang Sel., Kota Padang, Sumatera Barat, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
518,Pantai Universitas Bung Hatta,ChIJoRG9PUm_1C8RTtHnTCof61Y,"38VR+CX7, North Ulak Karang, Padang Utara, Padang City, West Sumatra, Indonesia","tourist_attraction,point_of_interest,establishment",46,4.6
519,Welcome Sign of Taman Siti Nurbaya,ChIJT5svN0O51C8R0_dTuZft6Ys,"29M5+QRX, Jl. Kp. Batu, Batang Arau, Kec. Padang Sel., Kota Padang, Sumatera Barat, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
520,Monumen Gempa Padang,ChIJj7mkHk651C8R8cspHB3zgkA,"29V4+CHH, Jl. Khairil Anwar, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","tourist_attraction,point_of_interest,establishment",1841,4.6
521,Gebouw van Padangsche Spaarbank,ChIJT2fusFm51C8RDpT_879cTPU,"Jl. Batang Arau No.5, Kp. Pd., Kec. Padang Bar., Kota Padang, Sumatera Barat 25134, Indonesia","tourist_attraction,point_of_interest,establishment",168,4.5
522,Tempat padang,ChIJvwvsRcDB1C8RHZ7H6P25qJY,"48WH+M32, Pasie Nan Tigo, Koto Tangah, Padang City, West Sumatra 25586, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
523,Yangi Beach Cafe,ChIJM7hTPjSl1C8Rh6qG8MoljC4,"km.21 Bungus, Jl. Raya Padang - Painan, Bungus Sel., Kec. Bungus Tlk. Kabung, Kota Padang, Sumatera Barat 25242, Indonesia","tourist_attraction,cafe,food,point_of_interest,establishment",423,4.3
524,Balai Benih Sumatera Barat,ChIJ3cTB_-_G1C8RerW1Abbly2w,"Lubuk Minturun, Koto Tangah, Padang City, West Sumatra 25586, Indonesia","tourist_attraction,point_of_interest,establishment",193,4.4
525,Pondok Brasil,ChIJZRKo9fbB1C8R2HIVkDc0HME,"Pantai Ube, Pasie Nan Tigo, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25586, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
526,Car Free Day Padang,ChIJ8SxZqYq51C8REdSi81Whm5Y,"39C4+2H4, Jl. Sungai Sirah, Rimbo Kaluang, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
527,Tempat Kita Cabut,ChIJfypLmi-51C8RhR1SNs06MCA,"39RJ+836, Gurun Laweh, Nanggalo, Padang City, West Sumatra, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
528,EKOWISATA SUNGKAI GREEN PARK,ChIJG8BbW4a31C8R27yNQVujAzo,"3CQV+J34, Lambung Bukit, Pauh, Padang City, West Sumatra 25175, Indonesia","tourist_attraction,point_of_interest,establishment",20,4.3
529,Pantai Pasir Jambak,ChIJAejW6fDB1C8RzBfHQUpa_Es,"57FX+V76, Pasir Jambak Beach, Jl. Teratai, Pasie Nan Tigo, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25586, Indonesia","tourist_attraction,point_of_interest,establishment",6,4.7
530,Padang gelugur,ChIJPbQOZqm51C8R2J7EnaOKUzI,"3C38+5V7, Piai Tangah, Pauh, Padang City, West Sumatra, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
531,berbagi wisata,ChIJKT-225nH1C8RIIEPsqoXai8,"komplek, Jl. Villa Idaman No.3, Kota Padang, Sumatera Barat, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
532,Rumah Nisa,ChIJn3UjZN-51C8RLYuOa9MgOb8,"3965+3VV, Jl. Kartini gg. Permata, RT.05/RW.20, Padang Pasir, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
533,Pantai Nirwana,ChIJBZwlExy71C8Rmeiz-reuLj8,"Pantai Nirwana, Jl. Raya Padang - Painan, Tlk. Bayur, Kec. Padang Sel., Kota Padang, Sumatera Barat 25227, Indonesia","natural_feature,establishment",739,4.2
534,Pantai Carolina,ChIJQdvsM8y61C8RCin2A3OqJIk,"Pantai Carolina, Jl. Padang Painan, Bungus Selatan, Bungus Teluk Kabung, Bungus Sel., Kec. Bungus Tlk. Kabung, Kota Padang, Sumatera Barat 25226, Indonesia","natural_feature,establishment",1033,4.2
535,Keraton Surakarta Hadiningrat,ChIJs5R6J2YWei4Rexp4x1XJSuU,"Jl. Kamandungan, Baluwarti, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57144, Indonesia","tourist_attraction,museum,point_of_interest,establishment",12858,4.6
536,Mangkunegaran Palace,ChIJa36osYkWei4RKE8-mKUlr_s,"Jl. Ronggowarsito No.83, Keprabon, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131, Indonesia","tourist_attraction,point_of_interest,establishment",5327,4.7
537,Fort Vastenburg,ChIJpZwOp4cWei4Ra6amudZGx4A,"Kedung Lumbu, Pasar Kliwon, Surakarta City, Central Java 57133, Indonesia","tourist_attraction,museum,point_of_interest,establishment",14499,4.5
538,Alun Alun Selatan,ChIJG6h2RmkWei4R8Pn9SbY_is0,"alun alun kidul, Pasar Kliwon, Surakarta City, Central Java 57118, Indonesia","park,tourist_attraction,point_of_interest,establishment",25123,4.5
539,Ngarsopuro Night Market,ChIJV8vMh2IWei4RzI2gv2W0pLs,"CRJC+GW3, Jl. Diponegoro, Keprabon, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131, Indonesia","tourist_attraction,point_of_interest,establishment",4659,4.4
540,Kasunanan Palace Surakarta,ChIJGQD0MmYWei4RgGRT4NGe1w0,"CRCH+R8J, Baluwarti, Pasar Kliwon, Surakarta City, Central Java 57144, Indonesia","museum,tourist_attraction,point_of_interest,establishment",736,4.6
541,Kampung Batik Kauman,ChIJ5cJusH8Xei4RfCKCpIRAYBM,"Jl. Trisula III No.1, Kauman, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57112, Indonesia","tourist_attraction,point_of_interest,establishment",887,4.5
