place_id,place_name,place_address,city/regency,image,desc,total_review,ave_rating,art_gallery,bakery,bar,cafe,clothing_store,electronics_store,food,gym,health,home_goods_store,lodging,night_club,park,parking,real_estate_agency,restaurant,shopping_mall,spa,store,travel_agency
ChIJI_krtR70aS4RqhjpHMDvhcs,Clay Hotel,"Jl. Blora No.20, RT.2/RW.6, Dukuh Atas, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1606,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJQ7cvPLjzaS4Rz7uGnZkGbKE,Cipta Hotel Pancoran,"Jl. Raya Pasar Minggu No.Kav. 19, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1899,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJcT7c64f1aS4R43nOeEKyWlw,Rasamala & Cendana at Menteng,"Jl. Pegangsaan Barat No.16, RT.16/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,9,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJWe0qysT1aS4RtsAth6J8RR4,Classic Hotel,"Jl. Samanhudi No.43-45, RT.1/RW.7, Ps. Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,5213,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJIyhjJC_0aS4Rx9vVrQ8IBcQ,MaxOne Sabang Jakarta,"Jl. H. Agus Salim No.24, RT.2/RW.1, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,2002,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ9dIg7bryaS4RRbQAsh3uKwQ,The Sultan Hotel & Residence Jakarta,"Jl. Gatot Subroto, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,13912,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJpV7cUpL2aS4RtoUVM0I_Z0I,Menara Peninsula Hotel,"Letjen S. Parman St No.78, RT.6/RW.3, Slipi, Palmerah, West Jakarta City, Jakarta 11410, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,8002,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJvUzG6L71aS4R_01JZKwQ6j8,Hotel Cantik Syari,"Jl. Kb. Kacang 9 No.43, RT.2/RW.4, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,269,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ7RahLMLzaS4RSXynZ6WozTI,Pomelotel,"Jl. Dukuh Patra Jl. Kuningan Barat Raya No.28, RT.11/RW.1, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,3510,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJXzkOZuj1aS4RbFuKjDkfDvI,Juno Jatinegara Jakarta,"Jl. Matraman Raya No.173, RW.6, Bali Mester, Kecamatan Jatinegara, Jakarta, Daerah Khusus Ibukota Jakarta 13310, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,805,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJd0jjAhD0aS4RLE3lyytjvFU,Royal Kuningan Hotel,"Jl. Kuningan Persada No.2, RW.6, Guntur, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12980, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,6310,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ20ZNNUj0aS4RV5hwOXY439Q,Cordela Hotel Senen,"Jl. Kramat Raya No.102, RW.9, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10420, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,2629,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ7U4DX6b1aS4RugMRCHj9ZuQ,Ashley Sabang Jakarta,"Jl. H. Agus Salim No.22 A-B, RT.2/RW.1, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1341,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJofMrMAX0aS4R1qbyTa-0hlI,The Grove Suites by GRAND ASTON,"Kawasan Rasuna Epicentrum, Jl. H. R. Rasuna Said, RT.2/RW.5, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12960, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,4916,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ_ekq7AL0aS4RCbdju1I995U,AYANA Midplaza Jakarta,"Jl. Jenderal Sudirman No.Kav 10-11, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,9505,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJozHr9HX2aS4RRGyJ3t4Gylw,ibis Styles Jakarta Gajah Mada,"5 & 7, Jl. Kyai Haji Zainul Arifin No.2, RW.1, North Petojo, Gambir, Central Jakarta City, Jakarta 10130, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,3637,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJrSx5VT70aS4RLBp6NXspgWk,Capsule Hotel New Batavia,"Central Cikini Building, Jl. Cikini Raya No.60Z, RT.14/RW.5, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,502,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJDQeEFTr0aS4R__ua3Ii48g0,Sofyan Hotel Cut Meutia Cikini Menteng Jakarta,"Jl. Cut Mutia No.9, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,3456,4.4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
ChIJNwuIrWzxaS4RAN-3LXkYy4Y,Lamandau House,"Jl. Lamandau III No.5, RW.7, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,101,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJV6lygcP1aS4RIYq4R7nJzJk,Heef Hotel,"Jl. Samanhudi No.3, RT.3/RW.6, Ps. Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1487,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJKQFUYEX2aS4RBNcojEvRG9c,Maple Hotel Grogol,"Daan Mogot Rd Jl. Sekretaris No.55, RT.5/RW.1, North Tanjung Duren, Grogol petamburan, West Jakarta City, Jakarta 11470, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1827,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJW2f5ru_1aS4Rzx-Y5BjBJPI,MAXWELL Hotel Jakarta,"Jl. Pangeran Jayakarta No.70, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1269,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ChIJIW1zIEf0aS4RZVi3TY3zROs,Hotel Bintang Wisata Mandiri,"Jl. Raden Saleh Raya No.16, RT.10/RW.1, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,716,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJl_0nRV70aS4Rq9TVSM-sXhs,Puri Mega Hotel,"Jalan Rawamangun No.59 RT.9/RW.3, RT.1/RW.4, Rawasari, Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10570, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1324,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJIxatTyX0aS4RLFvdmzCEZQs,Erian Hotel,"Jl. K.H. Wahid Hasyim No.45, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1441,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJJ6-rlrrxaS4REqAHSq1qMWs,Swiss-Belhotel Pondok Indah,"Jl. Metro Pondok Indah, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,8561,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ8b2k57zzaS4RwlW_OwVrLK4,Mercure Jakarta Gatot Subroto,"Jl. Gatot Subroto No.Kav. 1, RT.2/RW.2, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,4538,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJg6EzsLn1aS4RvZcmFiEfoo8,OYO 3785 Kemayoran Residence,"1, Jl. Kepu Timur No.18B, RT.5/RW.6, Kemayoran, Jakarta, Daerah Khusus Ibukota Jakarta 10620, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,177,2.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJY4nrTeADai4R-MSU7uYzPRw,HOTEL HUSWAH AIRPORT,"Sebelah gudeg bu Hj Hani, Jl. Husein Sastranegara No.09, RT.004/RW.010, Rawa Bokor, Kec. Benda, Kota Tangerang, Banten 15125, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,84,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJCdVANyv3aS4RmOOMzczsjb4,ibis Styles Jakarta Tanah Abang,"Jl. H. Fachrudin No.22, RW.5, Kp. Bali, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,3838,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ6Wwe3Qn0aS4RMGf2eYM-56k,Swiss-Belresidences Rasuna Epicentrum,"Rasuna Epicentrum, Komplek Jl. Epicentrum Boulevard Tim., Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1560,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJZU1gfrL1aS4Rkt2kp63D5JE,Hi Hotel Senen,"Komplek, Ps. Senen, Jl. Pasar Senen No.3, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1390,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJkbzcJlT1aS4RS5DXvVYAdHs,Infiniti Hotel,"Jl. Mangga Besar VI No.7, RT.7/RW.1, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11150, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,431,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJS_0fE5_3aS4RLiMfCuEgqrQ,Cozy Residence Tomang,"Jl. Gelong Baru Tengah No.1a, RT.4/RW.2, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,81,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJAdgG5AX0aS4R_-HjuHypAGQ,Fraser Place Setiabudi,"Kec, Jl. Setiabudi Selatan Raya No.2 Kel.Karet, RT.18/RW.2, Karet Kuningan, Setiabudi, Jakarta 12920, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1961,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJJ9-QieP1aS4Roj7KBGTcU9k,Hotel 88 Mangga Besar 62,"Jl. Raya Mangga Besar No.62, RT.6/RW.1, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11150, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1952,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJJbawpODxaS4R1J9U4GYIDgQ,OYO 1805 Fatmawati Mansion Syariah,"Jl. RS. Fatmawati Raya No.32B, RT.5/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,147,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJsRkaoXDQQC4RX-eaY2aXGVQ,Hotel Marcopolo Jakarta,"Jl. Teuku Cik Ditiro No.19, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1190,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJxWn4XPDzaS4Ry0ZpgPIx_VQ,Manhattan Hotel Jakarta,"Jl. Prof. DR. Satrio No.Kav.19-24, RT.7/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,6855,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJu4-Uozr0aS4R3sT-zMlb9b0,Hotel Paragon,"Jl. K.H. Wahid Hasyim No.29, RT.16/RW.6, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1096,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ_c4nPYL2aS4RAnO709DnegA,Amaris Hotel Fachrudin - Tanah Abang,"Jl. H. Fachrudin No.8, RT.9/RW.5, Kp. Bali, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,499,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ2dyvvC70aS4R0ICoUoQ3b4Q,Mercure Jakarta Sabang,"Jl. H. Agus Salim No.11, Gambir, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,5682,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
